date,majority_sentiment,average_sentiment
2016-11-24,neutral,0.9123753309249878
2016-12-02,neutral,0.921519935131073
2016-12-19,negative,0.8458883762359619
2017-01-09,negative,0.5549511909484863
2017-01-25,neutral,0.9273430705070496
2017-02-14,neutral,0.8597628474235535
2017-02-21,neutral,0.9069488048553467
2017-02-23,neutral,0.804669976234436
2017-03-02,neutral,0.556146502494812
2017-03-08,neutral,0.7563396096229553
2017-03-13,negative,0.9589686393737793
2017-03-23,neutral,0.7897521257400513
2017-04-21,positive,0.821263462305069
2017-04-23,neutral,0.9319382309913635
2017-05-18,positive,0.5194956064224243
2017-05-24,negative,0.5038823485374451
2017-06-12,neutral,0.5310803651809692
2017-08-28,neutral,0.9264453649520874
2017-09-06,neutral,0.8816619515419006
2017-09-16,negative,0.9570234417915344
2017-11-14,neutral,0.8538633584976196
2017-11-22,neutral,0.8597087264060974
2018-01-17,neutral,0.7758989334106445
2018-02-05,negative,0.5716211795806885
2018-03-14,neutral,0.7778935432434082
2018-08-19,neutral,0.9367503523826599
2018-09-26,neutral,0.7928632497787476
2018-11-05,neutral,0.8718674182891846
2018-11-20,neutral,0.8034461140632629
2019-01-25,neutral,0.6550893783569336
2019-04-06,neutral,0.7342639565467834
2019-04-10,positive,0.8939136266708374
2019-05-10,neutral,0.9328181743621826
2019-08-28,neutral,0.815144419670105
2019-10-07,neutral,0.7276350855827332
2019-10-08,negative,0.9355737566947937
2019-10-19,neutral,0.9171900153160095
2020-03-08,neutral,0.9186348915100098
2020-04-20,negative,0.9398248791694641
2020-09-08,neutral,0.928141713142395
2021-02-16,neutral,0.8257639408111572
2021-02-19,positive,0.9187523126602173
2021-08-17,negative,0.6197010278701782
2021-08-26,neutral,0.5450260639190674
2021-10-25,negative,0.9467549920082092
2021-11-28,neutral,0.7848256826400757
2022-04-26,neutral,0.8486601114273071
2022-05-24,neutral,0.6069333553314209
2022-05-25,neutral,0.8387652039527893
2022-05-26,neutral,0.8977625370025635
2022-06-16,neutral,0.7945763468742371
2022-06-23,neutral,0.8923470377922058
2022-06-29,neutral,0.8956748247146606
2022-07-01,neutral,0.5614373087882996
2022-08-20,positive,0.8445127010345459
2022-09-29,negative,0.7608516216278076
2022-10-05,neutral,0.542427122592926
2022-10-19,positive,0.609491765499115
2022-12-18,neutral,0.4013047218322754
2023-01-15,neutral,0.8180924654006958
2023-01-18,neutral,0.8457607626914978
2023-01-19,neutral,0.7753494381904602
2023-06-03,positive,0.8538687229156494
2023-06-07,negative,0.7839692831039429
2023-06-22,neutral,0.5564018487930298
2023-07-03,positive,0.8846101760864258
2023-09-10,negative,0.8931940793991089
2023-12-01,negative,0.8991435170173645
2023-12-06,neutral,0.6263349056243896
2023-12-12,positive,0.6685086488723755
2024-01-17,neutral,0.9169840812683105
2024-03-07,negative,0.5304068922996521
2024-04-19,neutral,0.726748526096344
2024-05-17,neutral,0.8688734173774719
2024-05-21,negative,0.5830647349357605
2024-06-01,negative,0.7307407855987549
2024-06-11,positive,0.837287575006485
2024-07-17,neutral,0.4896714687347412
2024-08-06,positive,0.8365752696990967
2024-08-30,neutral,0.9051930904388428
2024-10-08,neutral,0.8927953839302063
2024-10-09,negative,0.6829080581665039
2024-10-28,negative,0.9398177266120911
2024-11-27,negative,0.9142386714617411
2024-12-05,neutral,0.5740789175033569
2024-12-06,positive,0.9152291417121887
2024-12-12,negative,0.9557123184204102
2024-12-16,neutral,0.8950361609458923
2024-12-18,neutral,0.900729775428772
2024-12-19,negative,0.45476233959198
2024-12-20,negative,0.8621757626533508
2025-01-09,negative,0.8217047452926636
2025-01-14,neutral,0.8576940298080444
2025-01-15,negative,0.46139058470726013
2025-01-16,negative,0.9591368436813354
2025-01-29,negative,0.7830147743225098
2025-01-30,negative,0.8561931252479553
2025-02-03,negative,0.7937707901000977
2025-02-14,neutral,0.5189045667648315
2025-02-19,negative,0.711748480796814
2025-03-08,positive,0.47708791494369507
2025-04-11,neutral,0.9408625364303589
